word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
ανατομία,0,0,0,0,0,0,0,0,0,0
πρόγονος,0,0,0,0,0,0,0,0,0,0
προγονικός,0,0,0,0,0,0,0,0,0,1
καταγωγή,0,0,0,0,0,0,0,0,0,0
άγκυρα,0,0,0,0,0,0,1,0,0,0
αγκυροβόλιο,0,0,0,0,0,0,1,1,0,0
αρχαίος,0,0,0,0,0,1,0,0,0,0
επικουρικός,0,0,0,0,0,0,0,0,0,0
ανδρογόνο,0,0,0,0,0,0,0,0,0,0
ανεμώνη,0,0,0,0,0,0,0,0,0,0
ένα νέο,0,0,0,0,0,0,0,0,0,0
άγγελος,0,1,0,0,1,0,1,0,1,1
αγγελικός,0,0,0,0,1,0,1,0,0,1
θυμός,1,0,0,0,0,1,0,0,0,0
κυνάγχη,0,0,0,1,0,1,0,0,0,0
αγγειογραφία,0,0,0,0,0,0,0,0,0,0
γωνία,0,0,0,0,0,0,0,0,0,0
αγκιστεία,0,1,0,0,0,1,0,0,0,0
θυμωμένος,1,0,1,0,0,1,0,0,0,0
αγωνία,1,0,0,1,0,1,0,1,0,0
γωνιώδης,0,0,0,0,0,0,0,0,0,0
άνυδρος,0,0,0,0,0,0,0,0,0,0
ζώο,0,0,0,0,0,0,0,0,0,0
έμψυχος,0,0,0,0,0,0,1,0,0,0
κινούμενα,0,0,0,0,1,0,1,0,0,0
κινουμένων σχεδίων,0,0,0,0,0,0,0,0,0,0
έχθρα,1,0,1,1,0,1,0,1,0,0
σκοπός,1,0,0,0,0,1,0,0,0,0
αστράγαλος,0,0,0,0,0,0,0,0,0,0
χρονικά,0,0,0,0,0,0,0,0,0,0
παράρτημα,0,0,0,0,0,0,0,0,0,0
προσάρτηση,0,0,0,0,0,0,0,0,0,0
παράρτημα,0,0,0,0,0,0,0,0,0,0
εκμηδενίζω,1,0,0,1,0,1,0,0,0,0
εκμηδενίστηκε,1,0,0,1,0,1,0,1,0,0
εκμηδένιση,1,0,0,1,0,1,0,1,0,0
σχολιάζω,0,0,0,0,0,0,0,0,0,0
σχόλιο,0,0,0,0,0,0,0,0,0,0
ανακοινώνω,0,0,0,0,0,0,0,0,0,0
ανακοίνωση,0,1,0,0,0,0,0,0,0,0
ενοχλώ,1,0,1,0,0,1,0,0,0,0
ενόχληση,1,0,1,0,0,1,0,0,0,0
ενοχλητικός,1,0,0,0,0,1,0,0,0,0
πρόσοδος,0,0,0,0,0,0,0,0,0,0
ακυρώνω,0,0,0,0,0,1,0,0,0,0
δακτυλιοειδής,0,0,0,0,0,0,0,0,0,0
ακύρωση,0,0,0,0,0,1,0,1,0,0
στεφάνη,0,0,0,0,0,0,0,0,0,0
χρίση,0,0,0,0,0,0,0,0,0,0
ανώμαλος,0,0,0,0,0,0,0,0,0,0
ανωμαλία,0,0,0,1,0,1,0,0,1,0
εντός ολίγου,0,0,0,0,0,0,0,0,0,0
Ανώνυμος,0,0,0,0,0,1,0,0,0,0
απάντηση,0,0,0,0,0,0,0,0,0,0
υπόλογος,0,0,0,0,0,0,0,0,0,1
απαντώντας,0,0,0,0,0,0,0,0,0,0
μυρμήγκι,0,0,0,0,0,0,0,0,0,0
ανταγωνισμός,1,0,0,0,0,1,0,0,0,0
ανταγωνιστής,1,0,0,0,0,1,0,0,0,0
ανταγωνιστικός,1,0,1,0,0,1,0,0,0,0
ante,0,0,0,0,0,0,0,0,0,0
προηγούμενος,0,0,0,0,0,0,0,0,0,0
αντιλόπη,0,0,0,0,0,0,0,0,0,0
κεραία,0,0,0,0,0,0,0,0,0,0
προηγούμενος,0,0,0,0,0,0,0,0,0,0
ύμνος,0,0,0,0,0,0,0,0,0,0
ανθολογία,0,0,0,0,0,0,0,0,0,0
άνθρακας,0,0,1,1,0,1,0,1,0,0
ανθρωπολογία,0,0,0,0,0,0,0,0,0,0
αντιβιοτικό,0,0,0,0,0,0,0,0,0,0
αντιβιοτικά,0,0,0,0,0,0,1,0,0,0
αντίχριστος,1,0,1,1,0,1,0,0,0,0
προσμονή,0,1,0,0,0,0,0,0,0,0
προνοητικός,0,1,0,0,0,0,0,0,0,0
αντίδοτο,0,1,0,0,0,0,1,0,0,1
αντιμυκητιακό,0,0,0,0,0,0,1,0,0,1
αντιμόνιο,0,0,0,0,0,0,0,0,0,0
αντιπάθεια,1,0,1,0,0,1,0,0,0,0
αρχαιολόγος,0,0,0,0,0,0,0,0,0,0
απηρχαιωμένος,0,0,0,0,0,1,0,0,0,0
αντίκα,0,0,0,0,0,0,1,0,0,0
αρχαιότητα,0,0,0,0,0,0,0,0,0,0
αντισηπτικό,0,0,0,0,0,0,1,0,0,1
αντικοινωνικός,1,0,1,1,0,1,0,1,0,0
αντίθεση,1,0,0,0,0,1,0,0,0,0
αντιθετικό,0,0,0,0,0,0,0,0,0,0
αντιικό,0,0,0,0,0,0,0,0,0,0
κέρας ελαφιού,0,0,0,0,0,0,0,0,0,0
αμόνι,0,0,0,0,0,0,0,0,0,0
ανησυχία,1,1,0,1,0,1,0,1,0,0
ανήσυχος,0,1,0,1,0,1,0,0,0,0
αόρτη,0,0,0,0,0,0,0,0,0,0
γρήγορα,0,0,0,0,0,0,0,0,0,0
απάχης,0,0,0,1,0,1,0,0,0,0
διαμέρισμα,0,0,0,0,0,0,0,0,0,0
απαθής,0,0,0,0,0,1,0,1,0,0
απάθεια,0,0,0,0,0,1,0,1,0,0
πίθηκος,0,0,0,0,0,0,0,0,0,0
άνοιγμα,0,0,0,0,0,0,0,0,0,0
κορυφή,0,0,0,0,0,0,0,0,0,0
ψείρα των φυτών,0,0,1,0,0,1,0,0,0,0
ένα κομμάτι,0,0,0,0,0,0,0,0,0,0
ψυχραιμία,0,0,0,0,0,0,1,0,0,0
αποκαλυπτικός,0,0,0,0,0,0,0,0,0,0
απολογητικός,0,0,0,0,0,0,1,0,0,1
απολογητής,0,0,0,0,0,0,0,0,0,0
Απολογούμαι,0,0,0,0,0,0,1,1,0,1
απολογία,0,0,0,0,0,0,1,0,0,0
αποστασία,0,0,0,0,0,0,0,0,0,0
αποστάτης,0,0,0,0,0,0,0,0,0,0
απόστολος,0,0,0,0,0,0,1,0,0,1
αποστολικός,0,0,0,0,0,0,0,0,0,1
απόστροφος,0,0,0,0,0,0,0,0,0,0
τρομακτικός,0,0,1,1,0,1,0,0,0,0
συσκευή,0,0,0,0,0,0,0,0,0,0
ενδύματα,0,0,0,0,0,0,0,0,0,0
προφανώς,0,0,0,0,0,0,0,0,0,0
εμφάνιση,0,0,0,1,0,0,0,0,1,0
έφεση,0,1,0,0,0,0,0,0,0,0
εμφάνιση,0,0,0,0,0,0,0,0,0,0
ξεθυμώνω,0,0,0,0,0,0,0,0,0,0
εφεσείων,0,0,0,0,0,0,0,0,0,0
προσαρτώ,0,0,0,0,0,0,0,0,0,0
προσάρτημα,0,0,0,0,0,0,0,0,0,0
σκωληκοειδίτιδα,0,0,0,1,0,1,0,1,0,0
παράρτημα,0,0,0,0,0,0,0,0,0,0
όρεξη,0,0,0,0,0,0,0,0,0,0
ορεκτικό,0,0,0,0,0,0,0,0,0,0
χειροκροτήματα,0,0,0,0,1,0,1,0,1,1
μήλο,0,0,0,0,0,0,0,0,0,0
συσκευή,0,0,0,0,0,0,0,0,0,0
συσκευές,0,0,0,0,0,0,0,0,0,0
δυνατότητα εφαρμογής,0,0,0,0,0,0,0,0,0,0
εφαρμόσιμος,0,0,0,0,0,0,0,0,0,0
αιτών,0,1,0,0,0,0,0,0,0,0
εφαρμογή,0,0,0,0,0,0,0,0,0,0
ισχύουν,0,0,0,0,0,0,0,0,0,0
διορίζω,0,0,0,0,0,0,0,0,0,0
ραντεβού,0,0,0,0,0,0,0,0,0,0
εφόδια,0,0,0,0,0,0,0,0,0,0
διανέμω αναλογώς,0,0,0,0,0,0,0,0,0,0
καταμερισμός,0,0,0,0,0,0,0,0,0,0
εκτιμώ,0,0,0,0,0,0,0,0,0,0
υπολογίσιμος,0,0,0,0,0,0,0,0,0,0
εκτίμηση,0,0,0,0,1,0,1,0,0,1
αντιλαμβάνομαι,0,0,0,1,0,0,0,0,0,0
σύλληψη,0,0,0,1,0,1,0,0,0,0
φοβισμένος,0,1,0,1,0,1,0,0,0,0
μαθητευόμενος,0,0,0,0,0,0,0,0,0,1
μαθητεία,0,0,0,0,0,0,0,0,0,0
πλησιάζω,0,0,0,0,0,0,0,0,0,0
πλησιάζοντας,0,1,0,0,0,0,0,0,0,0
επιδοκιμασία,0,0,0,0,0,0,1,0,0,1
οικειοποίηση,0,0,0,0,0,1,0,0,0,0
έγκριση,0,0,0,0,0,0,1,0,0,0
εγκρίνω,0,0,0,0,1,0,1,0,0,1
εγκρίνοντας,0,0,0,0,0,0,1,0,0,0
κατά προσέγγιση,0,0,0,0,0,0,0,0,0,0
κατά προσέγγιση,0,0,0,0,0,0,0,0,0,0
προσεγγίζοντας,0,0,0,0,0,0,0,0,0,0
προσέγγιση,0,0,0,0,0,0,0,0,0,0
εξαρτήματα,0,0,0,0,0,0,0,0,0,0
ποδιά,0,0,0,0,0,0,0,0,0,0
κατάλληλος,0,0,0,0,0,0,1,0,0,0
ικανότητα,0,0,0,0,0,0,1,0,0,0
aqua,0,0,0,0,0,0,0,0,0,0
ακουαμαρίνης,0,0,0,0,0,0,0,0,0,0
ενυδρείο,0,0,0,0,0,0,0,0,0,0
υδάτινος,0,0,0,0,0,0,0,0,0,0
υδραγωγείο,0,0,0,0,0,0,0,0,0,0
υδαρής,0,0,0,0,0,0,0,0,0,0
αρόσιμος,0,0,0,0,0,0,0,0,0,0
διαιτητής,0,0,0,0,0,0,0,0,0,1
κρίνω ως διαιτητής,0,0,0,0,0,0,0,0,0,0
διαιτησία,0,1,0,0,0,0,0,0,0,0
διαιτητής,0,0,0,0,0,0,0,0,0,1
κληματαριά,0,0,0,0,0,0,0,0,0,0
τόξο,0,0,0,0,0,0,0,0,0,0
στοά,0,0,0,0,0,0,0,0,0,0
αψίδα,0,0,0,0,0,0,0,0,0,0
αρχαιολογικός,0,0,0,0,0,0,0,0,0,0
αρχαιολόγος,0,0,0,0,0,0,0,0,0,0
αρχαιολογία,0,1,0,0,0,0,1,0,0,0
αρχαϊκός,0,0,0,0,0,1,0,0,0,0
αρχιεπίσκοπος,0,0,0,0,0,0,0,0,0,0
τοξωτό,0,0,0,0,0,0,0,0,0,0
τοξότης,0,0,0,0,0,0,0,0,0,0
τοξοβολία,0,0,0,0,0,0,0,0,0,0
αρχέτυπο,0,0,0,0,0,0,0,0,0,0
αρχιπέλαγος,0,0,0,0,0,0,0,0,0,0
αρχιτέκτονας,0,0,0,0,0,0,0,0,0,0
αρχιτεκτονική,0,0,0,0,0,0,0,0,0,1
αρχείο,0,0,0,0,0,0,0,0,0,0
αρκτικός,0,0,0,0,0,0,0,0,0,0
διακαής,0,1,0,0,1,0,1,0,0,0
ζέση,0,0,0,0,0,0,1,0,0,0
επίπονος,0,0,0,0,0,1,0,0,0,0
περιοχή,0,0,0,0,0,0,0,0,0,0
αρένα,0,0,0,0,0,0,0,0,0,0
areola,0,0,0,0,0,0,0,0,0,0
αργεντής,0,0,0,0,0,0,0,0,0,0
λογομαχώ,1,0,0,0,0,1,0,0,0,0
διαφωνία,1,0,0,0,0,1,0,0,0,0
συζήτηση,1,0,0,0,0,0,0,0,0,0
διαλεκτικός,0,0,0,0,0,1,0,0,0,0
επιχειρήματα,1,0,0,0,0,0,0,0,0,0
ξερός,0,0,0,0,0,1,0,1,0,0
αριστοκρατία,0,0,0,0,0,0,1,0,0,0
αριστοκράτης,0,0,0,0,0,0,0,0,0,0
αριστοκρατικός,0,0,0,0,0,0,1,0,0,0
αριθμητική,0,0,0,0,0,0,0,0,0,0
κιβωτός,0,0,0,0,0,0,0,0,0,0
μπράτσο,0,0,0,0,0,0,0,0,0,0
αρμάδα,0,0,0,0,0,0,0,0,0,0
εξοπλισμός,1,0,0,1,0,0,0,0,0,0
εξοπλισμοί,0,0,0,1,0,1,0,0,0,0
οπλισμός,0,0,0,0,0,0,0,0,0,0
ένοπλος,1,0,0,1,0,1,1,0,0,0
πανοπλία,0,0,0,1,0,0,1,0,0,1
θωρακισμένος,0,0,0,1,0,0,0,0,0,0
οπλοστάσιο,0,0,0,0,0,0,0,0,0,1
όπλα,0,0,0,0,0,0,0,0,0,0
στρατός,0,0,0,0,0,0,0,0,0,0
άρωμα,0,0,0,0,0,0,1,0,0,0
εξέγερση,0,0,0,0,0,0,0,0,0,0
εξεγείρω,0,1,0,0,0,0,1,0,0,0
κλήση,1,0,0,1,0,1,0,1,0,0
κανονίζω,0,0,0,0,0,0,0,0,0,0
διατεταγμένα,0,0,0,0,0,0,0,0,0,0
συμφωνία,0,0,0,0,0,0,0,0,0,0
πίνακας,0,0,0,0,0,0,1,0,0,0
καθυστερούμενα,0,0,0,0,0,1,0,0,0,0
σύλληψη,0,0,0,0,0,1,0,0,0,0
άφιξη,0,1,0,0,0,0,0,0,0,0
φθάνω,0,1,0,0,0,0,0,0,0,0
αλαζονεία,0,0,0,0,0,1,0,0,0,0
αλαζονικός,1,0,1,0,0,1,0,0,0,0
βέλος,0,0,0,0,0,0,0,0,0,0
οπλοστάσιο,0,0,0,0,0,0,0,0,0,0
αρσενικό,0,0,1,1,0,1,0,1,0,0
εμπρησμός,1,0,0,1,0,1,0,0,0,0
τέχνη,0,1,0,0,1,0,1,1,1,0
αρτηρία,0,0,0,0,0,0,0,0,0,0
πανούργος,0,0,0,0,0,0,0,0,0,0
αρθρόποδα,0,0,0,0,0,0,0,0,0,0
αγκινάρα,0,0,0,0,0,0,0,0,0,0
άρθρο,0,0,0,0,0,0,0,0,0,0
άρθρα,0,0,0,0,0,0,0,0,0,0
διατυπώσει,0,0,0,0,0,0,1,0,0,0
άρθρωσις,0,0,0,0,0,0,1,0,0,0
τέχνασμα,0,0,0,0,0,0,0,0,0,0
πυροβολικό,0,0,0,1,0,1,0,0,0,0
τεχνίτης,0,0,0,0,0,0,1,0,0,0
καλλιτέχνης,0,0,0,0,0,0,0,0,0,0
ηθοποιός,0,0,0,0,0,0,1,0,0,0
καλλιτεχνικός,0,0,0,0,0,0,1,0,0,0
καλλιτέχνες,0,0,0,0,0,0,0,0,0,0
αναβαίνω,0,0,0,0,0,0,0,0,0,0
υπεροχή,0,0,0,0,0,0,1,0,0,0
ανάληψη,0,0,0,0,0,0,0,0,0,0
ανάβαση,0,0,0,0,0,0,1,0,0,0
διαπιστώνω,0,0,0,0,0,0,0,0,0,0
διαπιστώθηκε,0,0,0,0,0,0,0,0,0,0
ασκητής,0,0,0,0,0,0,0,0,0,0
φλαμουριά,0,0,0,0,0,1,0,0,0,0
ντροπιασμένος,0,0,1,0,0,1,0,1,0,0
τέφρα,0,0,0,0,0,1,0,1,0,0
κοιμισμένος,0,0,0,0,0,0,0,0,0,0
ασπίδα,0,0,0,1,0,0,0,0,0,0
ασπαρτάμη,0,0,0,0,0,0,0,0,0,0
άποψη,0,0,0,0,0,0,0,0,0,0
πτυχές,0,0,0,0,0,0,0,0,0,0
ασφάλτος,0,0,0,0,0,0,0,0,0,0
φιλοδοξία,0,1,0,0,1,0,1,0,1,1
φιλοδοξώ,0,1,0,0,1,0,1,0,0,0
φιλοδοξώντας,0,1,0,0,1,0,1,0,0,1
γάιδαρος,0,0,0,0,0,1,0,0,0,0
προσβάλλω,1,0,0,1,0,1,0,0,1,0
επιτιθεμένος,1,0,0,1,0,1,0,1,0,0
δολοφόνος,1,0,0,1,0,1,0,1,0,0
δολοφονώ,1,0,0,1,0,1,0,0,0,0
δολοφονία,1,0,0,1,0,1,0,1,0,0
προσβολή,1,0,0,1,0,1,0,0,0,0
χημική δοκιμή,0,0,0,0,0,0,0,0,0,0
συνάθροιση,0,0,0,0,0,0,0,0,0,0
συγκεντρώνουν,0,0,0,0,0,0,0,0,0,0
συναρμολογημένο,0,0,0,0,0,0,0,0,0,0
συνέλευση,0,0,0,0,0,0,1,0,0,1
συγκατάθεση,0,0,0,0,0,0,1,0,0,0
διεκδικώ,0,0,0,0,0,0,0,0,0,0
ισχυριζόμενος,0,0,0,0,0,0,1,0,0,1
ισχυρισμός,0,0,0,0,0,0,0,0,0,0
εκτιμώ,0,0,0,0,0,0,0,0,0,0
εκτίμηση,0,0,0,0,0,0,0,0,1,1
εκτιμητής,0,0,0,0,0,0,0,0,0,1
περιουσιακά στοιχεία,0,0,0,0,0,0,1,0,0,0
κώλος,1,0,1,0,0,1,0,0,0,0
αναθέτω,0,0,0,0,0,0,0,0,0,0
εντολοδόχος,0,0,0,0,0,0,0,0,0,1
ΑΝΑΘΕΣΗ ΕΡΓΑΣΙΑΣ,0,0,0,0,0,0,0,0,0,0
αφομοιώνω,0,0,0,0,0,0,0,0,0,0
αφομοίωση,0,0,0,0,0,0,0,0,0,0
βοηθώ,0,0,0,0,0,0,1,0,0,1
βοήθεια,0,0,0,0,0,0,1,0,0,0
βοηθός,0,0,0,0,0,0,0,0,0,0
σύντροφος,0,0,0,0,0,0,1,0,0,1
σχέση,0,0,0,0,0,0,0,0,0,1
διάφορων ειδών,0,0,0,0,0,0,0,0,0,0
συλλογή,0,0,0,0,0,0,0,0,0,0
καταπραΰνω,0,0,0,0,0,0,1,0,0,0
υποτίθεται,0,0,0,0,0,0,0,0,0,0
υποθέτοντας,0,0,0,0,0,0,0,0,0,0
υπόθεση,0,0,0,0,0,0,0,0,0,0
ασφάλεια,0,0,0,0,0,0,1,0,0,1
επιβεβαιώνω,0,0,0,0,0,0,0,0,0,1
βέβαιος,0,0,0,0,0,0,1,0,0,1
βεβαίως,0,0,0,0,0,0,0,0,0,1
αστερίσκος,0,0,0,0,0,0,0,0,0,0
αστεροειδείς,0,0,0,0,0,0,0,0,0,0
αστιγματισμός,0,0,0,0,0,0,0,0,0,0
καταπληκτικώς,0,0,0,0,0,0,1,0,1,0
κατάπληξη,0,0,0,0,1,0,1,0,1,0
αστρικός,0,0,0,0,0,0,0,0,0,0
παραστρατημένος,0,0,0,1,0,1,0,0,0,0
στυπτικός,0,0,0,0,0,1,0,0,0,0
αστρολόγος,0,1,0,0,0,0,1,0,0,0
αστρολογία,0,0,0,0,0,0,0,0,0,0
αστροναύτης,0,0,0,0,0,0,1,0,0,0
αστρονόμος,0,1,0,0,0,0,1,0,0,0
αστρονομία,0,0,0,0,0,0,0,0,0,0
οξύνους,0,0,0,0,0,0,1,0,0,0
χωριστά,0,0,0,0,0,0,0,0,0,0
άσυλο,0,0,0,1,0,1,0,0,0,0
ασύμμετρη,0,0,0,0,0,0,0,0,0,0
ασυμμετρία,0,0,1,0,0,0,0,0,0,0
ασυμπτωτικός,0,0,0,0,0,0,0,0,0,0
εργαστήριο καλλιτέχνου,0,0,0,0,0,0,0,0,0,0
αθεϊσμός,0,0,0,0,0,1,0,0,0,0
αθεϊστικός,0,0,0,0,0,0,0,0,0,0
αθηροσκλήρωση,0,0,0,1,0,1,0,1,0,0
αθλητής,0,0,0,0,0,0,1,0,0,0
αθλητικός,0,0,0,0,0,0,1,0,0,0
αθλητισμός,0,0,0,0,0,0,0,0,0,0
αθλητισμός,0,0,0,0,0,0,0,0,0,0
άτλας,0,0,0,0,0,0,0,0,0,0
ατμόσφαιρα,0,0,0,0,0,0,0,0,0,0
ατμοσφαιρικός,0,0,0,0,0,0,0,0,0,0
κοραλλιογενές νησί,0,0,0,0,0,0,0,0,0,0
άτομο,0,0,0,0,0,0,1,0,0,0
ατομικός,0,0,0,0,0,0,0,0,0,0
εξιλεώ,0,1,0,0,1,0,1,0,0,1
εξιλέωση,0,0,0,0,0,0,1,0,0,0
κόλπος της καρδιάς,0,0,0,0,0,0,0,0,0,0
φρικτός,1,0,1,0,0,1,0,0,0,0
θηριωδία,1,0,1,1,0,1,0,1,0,0
ατροφία,0,0,1,1,0,1,0,1,0,0
συνδέω,0,0,0,0,0,0,0,0,0,0
συνημμένο,0,0,0,0,0,0,1,0,0,0
επίθεση,1,0,0,1,0,1,0,0,0,0
επιτίθεται,1,0,1,1,0,1,0,1,1,0
επιτυγχάνω,0,0,0,0,0,0,0,0,0,0
εφικτός,0,1,0,0,0,0,1,0,0,0
επίτευξη,0,0,0,0,0,0,1,0,0,0
απόπειρα,0,1,0,0,0,0,0,0,0,0
παρουσία,0,1,0,0,0,0,0,0,0,0
παραστάτης,0,0,0,0,0,0,1,0,0,1
προσοχή,0,0,0,0,0,0,1,0,0,0
προσεκτικός,0,0,0,0,0,0,1,0,0,1
αραιώ,0,0,0,0,0,0,0,0,0,0
εξασθενημένος,0,0,0,0,0,1,0,0,0,0
απόσβεση,0,0,0,0,0,1,0,1,0,0
πιστοποιώ,0,0,0,0,0,0,1,0,0,1
επιβεβαίωση,0,0,0,0,0,0,0,0,0,1
σοφίτα,0,0,0,0,0,0,0,0,0,0
ενδυμασία,0,0,0,0,0,0,0,0,0,0
στάση,0,0,0,0,0,0,0,0,0,0
δικηγόρος,1,0,0,1,0,0,1,0,0,1
αξιοθεατο,0,0,0,0,0,0,1,0,0,0
ελκυστικότητα,0,0,0,0,0,0,1,0,0,0
αποδοτέος,0,0,0,0,0,0,0,0,0,0
Χαρακτηριστικό,0,0,0,0,0,0,0,0,0,0
απόδοση,0,0,0,0,0,0,0,0,0,0
τριβή,0,0,0,0,0,0,0,0,0,0
πυρόξανθος,0,0,0,0,0,0,0,0,0,0
δημοπρασία,0,1,0,0,0,0,0,0,0,0
δημοπράτης,0,0,0,0,0,0,0,0,0,0
θρασύς,0,0,0,0,0,0,0,0,0,0
θράσος,0,0,0,0,0,1,0,0,0,0
ακουστός,0,0,0,0,0,0,0,0,0,0
κοινό,0,1,0,0,0,0,0,0,0,0
έλεγχος,0,0,0,0,0,0,0,0,0,0
ακοή,0,0,0,0,0,0,0,0,0,0
ελεγκτής,0,0,0,1,0,0,0,0,0,1
αίθουσα,0,0,0,0,0,0,0,0,0,0
ακουστικός,0,0,0,0,0,0,0,0,0,0
τίποτε,0,0,0,0,0,0,0,0,0,0
αυξάνω,0,0,0,0,0,0,1,0,0,0
αύξηση,0,0,0,0,0,0,0,0,0,0
Αύγουστος,0,0,0,0,0,0,1,0,0,0
θεία,0,0,0,0,0,0,1,0,0,1
αύρα,0,0,0,0,0,0,1,0,0,0
αυγή,0,0,0,0,0,0,0,0,0,0
αιγίδα,0,0,0,0,0,0,0,0,0,0
ευοίωνος,0,1,0,0,1,0,1,0,0,0
λιτός,0,0,0,1,0,1,0,1,0,0
λιτότητα,0,0,0,0,0,1,0,0,0,0
αυθεντικός,0,0,0,0,1,0,1,0,0,1
πιστοποιώ την αυθεντικότητα,0,0,0,0,0,0,0,0,0,1
αυθεντικοποίηση,0,0,0,0,0,0,0,0,0,1
αυθεντικότητα,0,0,0,0,0,0,1,0,0,1
συγγραφέας,0,0,0,0,0,0,1,0,0,1
επίσημος,0,0,0,0,0,0,1,0,0,1
εξουσία,0,0,0,0,0,0,1,0,0,1
εξουσιοδότηση,0,0,0,0,0,0,1,0,0,1
εξουσιοδοτώ,0,0,0,0,0,0,0,0,0,1
εξουσιοδοτημένο,0,0,0,0,0,0,1,0,0,0
συγγραφή,0,0,0,0,0,0,0,0,0,0
αυτο,0,0,0,0,0,0,0,0,0,0
αυτοβιογραφία,0,0,0,0,0,0,0,0,0,0
αυταρχικός,0,0,0,0,0,1,0,0,0,0
αυτόγραφο,0,0,0,0,0,0,0,0,0,0
αυτόματο,0,0,0,0,0,0,0,0,0,1
αυτοκίνητο,0,0,0,0,0,0,0,0,0,0
αυτονομία,0,0,0,0,0,0,0,0,0,0
αυτοψία,0,0,1,1,0,1,0,1,0,0
φθινόπωρο,0,0,0,0,0,0,0,0,0,0
βοηθητική,0,0,0,0,0,0,0,0,0,0
επωφελούμαι,0,0,0,0,0,0,0,0,0,0
χιονοστιβάδα,0,0,0,1,0,1,0,1,1,0
φιλαργυρία,1,0,1,0,0,1,0,0,0,0
άβαταρ,0,0,0,0,0,0,1,0,0,0
εκδικητής,1,0,0,0,0,1,0,0,0,0
λεωφόρος,0,0,0,0,0,0,0,0,0,0
βεβαιώ,0,0,0,0,0,0,0,0,0,0
μέση τιμή,0,0,0,0,0,0,0,0,0,0
ακούσιος,1,0,1,1,0,1,0,0,0,0
αποστροφή,1,0,1,1,0,1,0,0,0,0
αποτρέπω,0,0,0,0,0,0,0,0,0,0
πτηνοτροφείο,0,0,0,0,0,0,0,0,0,0
αεροπορία,0,0,0,0,0,0,0,0,0,0
αεροπόρος,0,0,0,0,0,0,0,0,0,0
άπληστος,0,0,0,0,0,0,0,0,0,0
αβοκάντο,0,0,0,0,0,0,0,0,0,0
αποφύγει,0,0,0,1,0,1,0,0,0,0
αποφυγή,0,0,0,1,0,1,0,0,0,0
αποφεύγοντας,0,0,0,1,0,0,0,0,0,0
αναμένω,0,1,0,0,0,0,0,0,0,0
ξύπνιος,0,0,0,0,0,0,0,0,0,0
αφυπνίζω,0,0,0,0,0,0,0,0,0,0
βραβείο,0,1,0,0,1,0,1,0,1,1
δέος,0,0,0,0,0,0,0,0,0,0
απαίσιος,1,0,1,1,0,1,0,1,0,0
αδεξιότητα,0,0,1,0,0,1,0,0,0,0
τέντα,0,0,0,0,0,0,0,0,0,0
στραβά,0,0,0,0,0,1,0,0,0,0
αξονικός,0,0,0,0,0,0,0,0,0,0
αξίωμα,0,0,0,0,0,0,0,0,0,1
αξιωματικός,0,0,0,0,0,0,0,0,0,1
άξονας,0,0,0,0,0,0,0,0,0,0
άξονας,0,0,0,0,0,0,0,0,0,0
αι,0,0,0,0,0,0,1,0,0,0
πάντοτε,0,0,0,0,0,0,1,0,0,0
αζιμούθιο,0,0,0,0,0,0,0,0,0,0
γαλανός,0,0,0,0,0,0,0,0,0,0
φλυαρία,0,0,0,0,0,1,0,0,0,0
φλυαρία,0,0,0,0,0,1,0,0,0,0
βαβουίνος,0,0,1,0,0,1,0,0,0,0
μωρό,0,0,0,0,1,0,1,0,0,0
νταντά,0,0,0,0,0,0,0,0,0,1
πτυχιούχος πανεπιστημίου,0,0,0,0,0,0,1,0,0,0
μπακκαράς,0,0,0,0,0,0,0,0,0,0
άγαμος,0,0,0,0,0,0,0,0,0,0
πίσω,0,0,0,0,0,0,0,0,0,0
σπονδυλική στήλη,1,0,0,0,0,0,1,0,0,1
υποστηρικτής,0,0,0,0,0,0,0,0,0,1
πρόωρος ανάφλεξη,0,0,0,0,0,0,0,0,0,0
τάβλι,0,0,0,0,0,0,0,0,0,0
Ιστορικό,0,0,0,0,0,0,0,0,0,0
εκσκαφέα,0,0,0,0,0,0,0,0,0,0
ταξιδιώτης,0,0,0,0,0,0,0,0,0,0
οπισθοδρόμηση,0,0,0,0,0,0,0,0,0,0
οπισθοδρομικός,0,0,0,0,0,1,0,0,0,0
προς τα πίσω,0,0,1,0,0,1,0,0,0,0
ύδατα πίσω από διάφραγμα,0,0,0,0,0,1,0,1,0,0
βακτήρια,0,0,1,1,0,1,0,1,0,0
βακτήριο,0,0,1,1,0,1,0,0,0,0
κακό,1,0,1,1,0,1,0,1,0,0
σήμα,0,0,0,0,0,0,0,0,0,1
ασβός,1,0,0,0,0,1,0,0,0,0
κακώς,0,0,0,0,0,1,0,1,0,0
κακία,1,0,1,1,0,1,0,0,0,0
μπερδεύω,0,0,0,0,0,0,0,0,0,0
τσάντα,0,0,0,0,0,0,0,0,0,0
αποσκευές,0,0,0,0,0,0,0,0,0,0
φαρδύς,0,0,0,0,0,0,0,0,0,0
γκάιντες,0,0,0,0,0,0,0,0,0,0
εγγύηση,0,0,0,0,0,0,0,0,0,0
δικαστικός κλητήρας,0,0,0,1,0,1,0,0,0,1
δόλωμα,0,0,0,1,0,1,0,0,0,1
ψήνω,0,0,0,0,0,0,0,0,0,0
